org_id,name,category,ntee_major,ntee_full,city,state
org_003140,Open Society Institute,Public & Societal Benefit,T,T23,New York,NY
org_003057,Charles Stark Draper Laboratory Inc,Public & Societal Benefit,U,U400,Cambridge,MA
org_003192,Georgias Own Credit Union,Public & Societal Benefit,W,W61,Atlanta,GA
org_003024,Stephens Greth Family Foundation Inc,Public & Societal Benefit,T,T20,Midland,TX
org_003017,A D F Community Outreach Foundation Inc,Public & Societal Benefit,T,T50,Mechanicsvlle,MD
org_003265,Community Foundation Of Tampa Bay Inc,Public & Societal Benefit,T,T31,Tampa,FL
org_003066,Paypal Charitable Giving Fund,Public & Societal Benefit,T,T30,Washington,DC
org_003208,John Templeton Foundation,Public & Societal Benefit,T,T99,West Conshohocken,PA
org_003479,International Code Council Inc,Public & Societal Benefit,S,S41,Cntry Clb Hls,IL
org_003094,Southern Maryland Electric Cooperative Inc,Public & Societal Benefit,W,W80Z,Hughesville,MD
org_003253,National Spectrum Consortium Inc,Public & Societal Benefit,U,U01,Washington,DC
org_003266,Arizona Community Foundation,Public & Societal Benefit,T,T310,Phoenix,AZ
org_003023,American Online Giving Foundation Inc,Public & Societal Benefit,T,T30,Newark,DE
org_003222,The Community Fdn Of Middle Tn Inc,Public & Societal Benefit,T,T310,Nashville,TN
org_003261,Goldman Sachs Charitable Gift Fund,Public & Societal Benefit,T,T30,New York,NY
org_003426,The Community Preservation Corporation,Public & Societal Benefit,S,S200,New York,NY
org_003005,Donor Advised Charitable Giving,Public & Societal Benefit,T,T300,San Francisco,CA
org_003116,Rand Corporation,Public & Societal Benefit,W,W050,Santa Monica,CA
org_003045,Freedom Together Foundation,Public & Societal Benefit,T,T21,New York,NY
org_003016,Morgan Stanley Global Impact Funding Trust Inc,Public & Societal Benefit,T,T90,Indianapolis,IN
org_003462,Ted Foundation Inc,Public & Societal Benefit,S,S19,New York,NY
org_003357,Jewish Community Federation Of S F Marin Peninsula & Sonoma Counties,Public & Societal Benefit,T,T700,San Francisco,CA
org_003003,Aarp,Public & Societal Benefit,R,R25,Washington,DC
org_003218,New Partners Inc,Public & Societal Benefit,T,T50,New York,NY
org_003405,American Association For The Advancement Of Science,Public & Societal Benefit,U,U030,Washington,DC
org_003060,Southwest Research Institute,Public & Societal Benefit,U,U990,San Antonio,TX
org_003110,Blueforge Alliance,Public & Societal Benefit,U,U40,Bryan,TX
org_003318,Annie E Casey Foundation,Public & Societal Benefit,T,T21,Baltimore,MD
org_003428,Institute Of Gas Technology,Public & Societal Benefit,U,U330,Des Plaines,IL
org_003029,The Susan Thompson Buffett Foundation,Public & Societal Benefit,T,T22,Omaha,NE
org_003437,Helen And Sanford Diller Family Foundation,Public & Societal Benefit,T,T20,San Mateo,CA
org_003471,The John And Kathleen Schreiber Foundation,Public & Societal Benefit,T,T22,Lake Forest,IL
org_003026,Merck Patient Assistance Program Inc,Public & Societal Benefit,T,T210,Rahway,NJ
org_003007,Pivotal Philanthropies Foundation,Public & Societal Benefit,T,T22,Redmond,WA
org_003453,Wells Fargo Foundation,Public & Societal Benefit,T,T21,Minneapolis,MN
org_003108,Abax Ventures Inc,Public & Societal Benefit,W,W99,Washington,DC
org_003037,Aerospace Corporation,Public & Societal Benefit,U,U300,Chantilly,VA
org_003157,Crankstart Foundation,Public & Societal Benefit,T,T22,San Jose,CA
org_003489,Oklahoma City Community Foundation Inc,Public & Societal Benefit,T,T310,Oklahoma City,OK
org_003118,Dechomai Asset Trust,Public & Societal Benefit,T,T30,Jacksonville,FL
org_003114,Fund For Policy Reform Inc,Public & Societal Benefit,W,W05,New York,NY
org_003175,Jack Joseph And Morton Mandel Foundation,Public & Societal Benefit,T,T22,Cleveland,OH
org_003373,Wallis Annenberg Legacy Foundation,Public & Societal Benefit,T,T22,Playa Vista,CA
org_003181,Veteran Tickets Foundation,Public & Societal Benefit,W,W30,Tempe,AZ
org_003144,Nsn Foundation Inc,Public & Societal Benefit,T,T21,Roseland,NJ
org_003369,Founders Pledge Inc,Public & Societal Benefit,T,T20,New York,NY
org_003390,Tc Alliance Foundation,Public & Societal Benefit,S,S01,Helper,UT
org_003195,Ramtell Inc,Public & Societal Benefit,T,T70,Tell City,IN
org_003404,Urban Institute,Public & Societal Benefit,V,V340,Washington,DC
org_003275,Gsma Ltd,Public & Societal Benefit,S,S41,United Kingdom,
org_003454,Paul E Singer Foundation,Public & Societal Benefit,T,T22,New York,NY
org_003141,Cummings Foundation Inc,Public & Societal Benefit,T,T23,Woburn,MA
org_003365,Brown Foundation Inc,Public & Societal Benefit,T,T22,Houston,TX
org_003067,Carl Victor Page Memorial Foundation,Public & Societal Benefit,T,T20,Palo Alto,CA
org_003210,Columbia Lutheran Charities,Public & Societal Benefit,T,T22Z,Astoria,OR
org_003168,The Seattle Foundation,Public & Societal Benefit,T,T31,Seattle,WA
org_003493,American Physical Society,Public & Societal Benefit,U,U030,College Park,MD
org_003375,Associated Universities Inc,Public & Societal Benefit,U,U99Z,Vienna,VA
org_003400,Georgia Energy Cooperative An Electric Membership Corporation,Public & Societal Benefit,W,W80,Tucker,GA
org_003272,American Type Culture Collection,Public & Societal Benefit,U,U500,Manassas,VA
org_003109,Maxwell Hanrahan Foundation,Public & Societal Benefit,T,T20,San Francisco,CA
org_003248,The Harry & Jeanette Weinberg Foundation Inc,Public & Societal Benefit,T,T21,Owings Mills,MD
org_003145,Stoller Foundation,Public & Societal Benefit,T,T20,Houston,TX
org_003092,George And Beverly Rawlings Endowment Foundation Inc,Public & Societal Benefit,T,T22,Lagrange,KY
org_003152,National Endowment For Democracy,Public & Societal Benefit,W,W010,Washington,DC
org_003367,The California Endowment,Public & Societal Benefit,T,T22E,Los Angeles,CA
org_003467,The Community Foundation For Northeast Florida Inc,Public & Societal Benefit,T,T310,Jacksonville,FL
org_003083,Consortium Management Group Inc,Public & Societal Benefit,W,W19,Bedminster,NJ
org_003245,Horry Electric Cooperative Inc,Public & Societal Benefit,W,W80,Conway,SC
org_003165,Wellspring Philantropic Fund Inc,Public & Societal Benefit,T,T22,New York,NY
org_003163,The Arthur M Blank Family Foundation,Public & Societal Benefit,T,T22,Atlanta,GA
org_003199,P E F Israel Endowment Funds Inc,Public & Societal Benefit,T,T700,New York,NY
org_003228,Society For Human Resource Management,Public & Societal Benefit,S,S41,Alexandria,VA
org_003074,Alice L Walton Foundation,Public & Societal Benefit,T,T22,Bentonville,AR
org_003478,Northeast Arkansas Clinic Char Foundation Inc,Public & Societal Benefit,T,T31,Jonesboro,AR
org_003358,Mercy Health Corporation,Public & Societal Benefit,T,T30,Rockford,IL
org_003250,Sanford Health Foundation,Public & Societal Benefit,T,T12,Sioux Falls,SD
org_003119,Clay Electric Cooperative Inc,Public & Societal Benefit,W,W80Z,Keystone Hgts,FL
org_003310,Jewish Community Fdn Of The Jewish Federation Council Of Greater La,Public & Societal Benefit,T,T70,Los Angeles,CA
org_003299,National Rifle Association Of America,Public & Societal Benefit,R,R60,Fairfax,VA
org_003255,Richard King Mellon Foundation Dtd 01 01 47,Public & Societal Benefit,T,T20,Ligonier,PA
org_003354,Potlatch No 1 Federal Credit Union,Public & Societal Benefit,W,W61,Lewiston,ID
org_003399,Gary And Mary West Charitable Trust,Public & Societal Benefit,T,T22,La Jolla,CA
org_003225,Medical Technology Enterprise Consortium,Public & Societal Benefit,U,U05,Summerville,SC
org_003353,The Chase And Stephanie Coleman Foundation,Public & Societal Benefit,T,T20,New York,NY
org_003234,Arizona Financial Credit Union,Public & Societal Benefit,W,W61,Phoenix,AZ
org_003382,Maine Community Foundation Inc,Public & Societal Benefit,T,T310,Ellsworth,ME
org_003274,Food Bank For New York City,Public & Societal Benefit,S,S50,Bronx,NY
org_003036,Research Triangle Institute,Public & Societal Benefit,U,U200,Durham,NC
org_003196,Jewish Community Foundation Of San Diego,Public & Societal Benefit,T,T700,San Diego,CA
org_003139,Amalgamated Charitable Foundation Inc,Public & Societal Benefit,T,T30,Washington,DC
org_003364,St Louis Community Foundation Incorporated,Public & Societal Benefit,T,T31,Saint Louis,MO
org_003244,The San Diego Foundation,Public & Societal Benefit,T,T310,San Diego,CA
org_003439,Longwood Gardens Inc,Public & Societal Benefit,T,T21,Kennett Sq,PA
org_003286,St Johns Community Health,Public & Societal Benefit,T,T99Z,Los Angeles,CA
org_003059,Weizmann Institute Of Science,Public & Societal Benefit,U,U500,Israel,
org_003111,Suzanne And Walter Scott Foundation,Public & Societal Benefit,T,T900,Omaha,NE
org_003089,National Center For Manufacturing Sciences,Public & Societal Benefit,S,S400,Ann Arbor,MI
org_003436,Santa Barbara Foundation,Public & Societal Benefit,T,T31,Santa Barbara,CA
org_003006,Gates Foundation,Public & Societal Benefit,T,T22,Seattle,WA
org_003360,The Rhode Island Community Foundation,Public & Societal Benefit,T,T31,Providence,RI
org_003346,Fh Association,Public & Societal Benefit,T,T30,Phoenix,AZ
org_003338,The Invisible Hand Foundation,Public & Societal Benefit,T,T20,Miami,FL
org_003158,Cooperative Power Inc,Public & Societal Benefit,W,W80,Covington,GA
org_003150,The Community Foundation For Greater Atlanta Inc,Public & Societal Benefit,T,T310,Atlanta,GA
org_003177,Cleveland Foundation,Public & Societal Benefit,T,T310,Cleveland,OH
org_003393,Ithink Financial Credit Union,Public & Societal Benefit,W,W61,Delray Beach,FL
org_003184,Donors Trust Inc,Public & Societal Benefit,T,T99,Alexandria,VA
org_003449,Institute Of Nuclear Power Operations,Public & Societal Benefit,W,W80,Atlanta,GA
org_003010,Jen Hsun & Lori Huang Foundation,Public & Societal Benefit,T,T20,Palo Alto,CA
org_003380,Pritzker Traubert Foundation,Public & Societal Benefit,T,T22,Chicago,IL
org_003103,Dechomai Foundation Inc,Public & Societal Benefit,T,T70,Jacksonville,FL
org_003081,Lettie Pate Evans Foundation Inc Trustee Of The Restricted Fund Uw,Public & Societal Benefit,T,T900,Atlanta,GA
org_003038,Novo Nordisk Fonden,Public & Societal Benefit,T,T12,Denmark,
org_003314,Rf Catalytic Capital Inc,Public & Societal Benefit,T,T30,New York,NY
org_003167,Combined Jewish Philanthropies Of Greater Boston Inc,Public & Societal Benefit,T,T700,Boston,MA
org_003469,Meyer Memorial Trust,Public & Societal Benefit,T,T21,Portland,OR
org_003296,University Of Cincinnati Foundation,Public & Societal Benefit,T,T30,Cincinnati,OH
org_003474,The Bat Hanadiv Foundation No 3,Public & Societal Benefit,T,T20,New York,NY
org_003198,Consumer Reports Inc,Public & Societal Benefit,W,W900,Yonkers,NY
org_003297,Consortium For Elections And Political Process Strengthening,Public & Societal Benefit,W,W24,Washington,DC
org_003416,United Way Of Central Alabama Inc,Public & Societal Benefit,T,T700,Birmingham,AL
org_003146,W K Kellogg Foundation,Public & Societal Benefit,T,T21,Battle Creek,MI
org_003392,Iff,Public & Societal Benefit,S,S500,Chicago,IL
org_003147,Tides Foundation,Public & Societal Benefit,T,T300,San Francisco,CA
org_003447,City Fund,Public & Societal Benefit,T,T30,Beaverton,OR
org_003287,Mother Cabrini Health Foundation,Public & Societal Benefit,T,T30,New York,NY
org_003123,Howard G Buffett Foundation,Public & Societal Benefit,T,T99,Decatur,IL
org_003368,Forum Credit Union,Public & Societal Benefit,W,W61,Fishers,IN
org_003096,Knight Foundation,Public & Societal Benefit,T,T20Z,Beaverton,OR
org_003143,Project Management Institute Inc,Public & Societal Benefit,S,S41,Newtown Sq,PA
org_003239,The Mellen Charitable Foundation Inc,Public & Societal Benefit,T,T22,Boston,MA
org_003442,Our American Future Foundation,Public & Societal Benefit,R,R40,Washington,DC
org_003097,Volkswagen Stiftung,Public & Societal Benefit,T,T21,Salt Lake Cty,UT
org_003407,Munger Charitable Tr Number Eight,Public & Societal Benefit,T,T20,Pasadena,CA
org_003122,Delta Community Credit Union,Public & Societal Benefit,W,W61,Atlanta,GA
org_003183,Charles And Lynn Schusterman Family Foundation,Public & Societal Benefit,T,T20,Tulsa,OK
org_003202,Thrivent Charitable Impact & Investing,Public & Societal Benefit,T,T31,Minneapolis,MN
org_003246,Mpd Electric Cooperative Inc,Public & Societal Benefit,W,W80,Florence,SC
org_003305,The Golden L E A F Long Term Economic Advancement Foundation In,Public & Societal Benefit,T,T30,Rocky Mount,NC
org_003298,Nyc School Bus Umbrella Services,Public & Societal Benefit,W,W40,Brooklyn,NY
org_003351,Casey Family Programs,Public & Societal Benefit,T,T21,Seattle,WA
org_003386,Amk Charitable Foundation,Public & Societal Benefit,T,T22,Henderson,NV
org_003395,Fojp Service Corporation,Public & Societal Benefit,T,T40Z,New York,NY
org_003284,Austin Transit Partnership Local Government Corporation,Public & Societal Benefit,W,W40,Austin,TX
org_003125,Xie Foundation,Public & Societal Benefit,T,T22,Sunnyvale,CA
org_003302,Addition Financial Credit Union,Public & Societal Benefit,W,W61,Lake Mary,FL
org_003223,William T And Frances A Little Foundation,Public & Societal Benefit,T,T99,Wilmington,DE
org_003418,American Eagle Financial Credit Union Incorporated,Public & Societal Benefit,W,W61,East Hartford,CT
org_003219,Wyss Foundation,Public & Societal Benefit,T,T21,Washington,DC
org_003129,The Us Charitable Gift Trust,Public & Societal Benefit,T,T122,Boston,MA
org_003420,American Jewish Committee,Public & Societal Benefit,R,R200,New York,NY
org_003289,Daniels Fund,Public & Societal Benefit,T,T99,Denver,CO
org_003444,Anschutz Foundation,Public & Societal Benefit,T,T21,Denver,CO
org_003376,Upper Cumberland Electric Membership Corporation,Public & Societal Benefit,W,W80,Carthage,TN
org_003291,Allen Family Philanthropies,Public & Societal Benefit,T,T20,Seattle,WA
org_003355,John & Tami Marick Foundation Inc,Public & Societal Benefit,T,T20,Wilmington,DE
org_003294,M J Murdock Charitable Trust,Public & Societal Benefit,T,T22,Vancouver,WA
org_003396,Center For Internet Security Inc,Public & Societal Benefit,W,W50,E Greenbush,NY
org_003340,Brooklyn Navy Yard Development Corporation,Public & Societal Benefit,S,S200,Brooklyn,NY
org_003112,Apella Health Management Inc,Public & Societal Benefit,T,T11,Spartanburg,SC
org_003179,T Rowe Price Program For Charitable Giving Inc,Public & Societal Benefit,T,T90,Baltimore,MD
org_003307,Community Foundation Of Greater Memphis Inc,Public & Societal Benefit,T,T310,Memphis,TN
org_003432,Community Foundation For Monterey County,Public & Societal Benefit,T,T310,Monterey,CA
org_003487,Dietrich Foundation,Public & Societal Benefit,T,T20,Pittsburgh,PA
org_003481,Atlanta Postal Credit Union,Public & Societal Benefit,W,W61,Indianapolis,IN
org_003861,Kansas Methodist Foundation Inc,Religion,X,X21,Hutchinson,KS
org_003573,World Help,Religion,X,X99Z,Forest,VA
org_003874,Oneshare International,Religion,X,X20,Madison,VA
org_003655,Commission To Every Nation Inc,Religion,X,X20,Kerrville,TX
org_003604,Marketplace Ministries Inc,Religion,X,X20Z,Plano,TX
org_003894,Catholic Foundation Of Michigan,Religion,X,X12,Bloomfld Hls,MI
org_003877,Open Doors International Usa Inc,Religion,X,X12,Santa Ana,CA
org_003624,Word On Fire Catholic Ministries,Religion,X,X81,Elk Grove Vlg,IL
org_003568,Investment & Research In Education Inc,Religion,X,X20,Houston,TX
org_003950,Archdiocese Of Indianapolis Cemeteries Inc,Religion,X,X192,Indianapolis,IN
org_003509,Permanent Endowment Fund Of The Moody Memorial First United Method,Religion,X,X21,Galveston,TX
org_003694,Family Legacy Missions International,Religion,X,X20,Dallas,TX
org_003906,Sower Of Seeds International Ministries Inc,Religion,X,X20,Keller,TX
org_003584,Burhani Qardan Hasana Corporation America,Religion,X,X99Z,Calabasas,CA
org_003871,Sacred Spaces Foundation,Religion,X,X99,Arlington,VA
org_003888,United Methodist Village Retirement Communities Inc,Religion,X,X99,Godfrey,IL
org_003995,Messenger International Inc,Religion,X,X20,Monument,CO
org_003530,University Healthcare Physicians Inc,Religion,X,X20,Martinsburg,WV
org_003816,Reaching And Teaching International Ministries Incorporated,Religion,X,X21,Louisville,KY
org_003908,Praxis Inc,Religion,X,X022,New York,NY
org_003990,Saiva Siddhantha Ashram,Religion,X,X99Z,Concord,CA
org_003991,Encounter Ministry Inc,Religion,X,X99,Roach,MO
org_003780,Vaad Harabbanim Linyanei Tzeduka Inc,Religion,X,X30,Lakewood,NJ
org_003856,Yeshivat Lev Torah,Religion,X,X30,Brooklyn,NY
org_003576,Catholic Foundation For The Roman Catholic Church In Northern Co,Religion,X,X120,Greenwood Vlg,CO
org_003961,Hindu Community And Cultural Center,Religion,X,X70Z,Livermore,CA
org_003997,Cpps Heritage Mission Fund,Religion,X,X12,Dayton,OH
org_003711,Catholic Leadership Institute,Religion,X,X99Z,Malvern,PA
org_003601,John G & Marie Stella Kenedy Memorial Foundation,Religion,X,X110,Corp Christi,TX
org_003834,Brahmananda Saraswati Foundation,Religion,X,X12,Fairfield,IA
org_003975,Muslim Association Of Puget Sound,Religion,X,X99,Redmond,WA
org_003836,Rhema For The Nations Inc,Religion,X,X83,Arlington,TX
org_003940,Curt Landry Ministries International,Religion,X,X20,Fairland,OK
org_003673,Bible Broadcasting Network Incorporated,Religion,X,X840,Charlotte,NC
org_003502,Christian Healthcare Ministries Inc,Religion,X,X20,Barberton,OH
org_003833,Cbmc Inc,Religion,X,X21Z,Chattanooga,TN
org_003909,Christian Television Corporation Inc,Religion,X,X820,Largo,FL
org_003570,Kingdom Causes,Religion,X,X20,Long Beach,CA
org_003709,South Carolina Christian Foundation,Religion,X,X20,Spartanburg,SC
org_003563,Hosanna,Religion,X,X200,Albuquerque,NM
org_003884,Church At The Park,Religion,X,X20,Salem,OR
org_003593,Amazing Facts International,Religion,X,X20,Granite Bay,CA
org_003985,White Lotus Philanthropy Ltd,Religion,X,X12,Mamaroneck,NY
org_003685,Minnie Slaughter Veal Memorial Fund,Religion,X,X20I,Dallas,TX
org_003533,Focus On The Family,Religion,X,X80,Colorado Spgs,CO
org_003577,Rightnow Ministries International,Religion,X,X20Z,Mckinney,TX
org_003500,American Lebanese Syrian Assoc Char Inc,Religion,X,X12,Memphis,TN
org_003511,Christian Broadcasting Network Inc,Religion,X,X800,Virginia Bch,VA
org_003915,Mission Springs Camps And Conference Center Inc,Religion,X,X20,Scotts Valley,CA
org_003522,Foundation For World Evangelism,Religion,X,X99J,Liechtenstein,
org_003572,Mobile Loaves & Fishes Inc,Religion,X,X22,Austin,TX
org_003682,Star K Certification Inc,Religion,X,X30Z,Baltimore,MD
org_003631,Ravi Zacharias International Ministries,Religion,X,X20,Alpharetta,GA
org_003910,Loudoun Hunger Relief,Religion,X,X20Z,Leesburg,VA
org_003693,Srm Legacy Foundation,Religion,X,X20,Colorado Spgs,CO
org_003555,Our Sunday Visitor Inc,Religion,X,X830,Huntington,IN
org_003648,Christianity Today International,Religion,X,X830,Wheaton,IL
org_003518,International Generosity Foundation Trust,Religion,X,X12,Clearwater,FL
org_003704,Zaytuna College,Religion,X,X40,Berkeley,CA
org_003578,Martha Obryan Center Inc,Religion,X,X20,Nashville,TN
org_003994,Helping Hands Support Inc,Religion,X,X19,Sarasota,FL
org_003762,Yivo Institute For Jewish Research Inc,Religion,X,X300,New York,NY
org_003823,Precept Ministries Of Reach Out Inc,Religion,X,X99,Chattanooga,TN
org_003983,C R O S S Christians Reaching Out In Social Service,Religion,X,X02,Rogers,MN
org_003579,Kanakuk Ministries,Religion,X,X21,Branson,MO
